candidate_id,detector_id,threshold_context,threshold_rule_id,ewma_id,ewma_alpha,persistence,minimum_engine_detection_coverage,mean_engine_detection_coverage,worst_false_positive_alerted_endpoints_per_1000,worst_false_alert_events_per_1000,worst_percent_engines_with_healthy_false_alert,median_policy_median_detection_delay,median_policy_median_lead_cycles,feasible
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_1,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,1,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_3,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,3,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_5,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,5,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_8,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,8,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_1,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,1,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,3,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,5,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,8,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,1,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,3,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,5,0.0,0.0,0.0,0.0,0.0,,,True
one_class_svm__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,one_class_svm,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,8,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__global__quantile_0.900__ewma_off__persistence_1,isolation_forest,global,quantile_0.900,off,,1,0.0,19.871794871794872,408.8210347752333,43.65411436541144,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_off__persistence_3,isolation_forest,global,quantile_0.900,off,,3,0.0,23.717948717948715,350.4180298073428,17.01534170153417,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_off__persistence_5,isolation_forest,global,quantile_0.900,off,,5,0.0,25.0,322.1858718041924,11.297071129707113,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_off__persistence_8,isolation_forest,global,quantile_0.900,off,,8,0.0,28.205128205128204,292.86320126014783,8.23942808675633,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.20__persistence_1,isolation_forest,global,quantile_0.900,alpha_0.20,0.2,1,0.0,21.794871794871796,363.14067611777534,10.739191073919107,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.20__persistence_3,isolation_forest,global,quantile_0.900,alpha_0.20,0.2,3,0.0,23.71794871794872,343.63261844177873,8.368200836820083,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.20__persistence_5,isolation_forest,global,quantile_0.900,alpha_0.20,0.2,5,0.0,26.923076923076923,327.0325942081667,8.118260026656973,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.20__persistence_8,isolation_forest,global,quantile_0.900,alpha_0.20,0.2,8,0.0,28.846153846153843,303.2836544286926,7.7547558463589,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.50__persistence_1,isolation_forest,global,quantile_0.900,alpha_0.50,0.5,1,0.0,17.94871794871795,387.01078395734885,18.410041841004183,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.50__persistence_3,isolation_forest,global,quantile_0.900,alpha_0.50,0.5,3,0.0,21.794871794871796,357.5669453532049,11.715481171548117,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.50__persistence_5,isolation_forest,global,quantile_0.900,alpha_0.50,0.5,5,0.0,23.076923076923077,336.604870956016,8.786610878661088,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.50__persistence_8,isolation_forest,global,quantile_0.900,alpha_0.50,0.5,8,0.0,26.923076923076923,311.4019144553496,8.118260026656973,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.80__persistence_1,isolation_forest,global,quantile_0.900,alpha_0.80,0.8,1,0.0,19.23076923076923,399.6122622076821,31.380753138075313,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.80__persistence_3,isolation_forest,global,quantile_0.900,alpha_0.80,0.8,3,0.0,22.435897435897434,353.5683993699261,15.620641562064156,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.80__persistence_5,isolation_forest,global,quantile_0.900,alpha_0.80,0.8,5,0.0,24.35897435897436,327.15376226826606,11.01813110181311,100.0,,,False
isolation_forest__global__quantile_0.900__ewma_alpha_0.80__persistence_8,isolation_forest,global,quantile_0.900,alpha_0.80,0.8,8,0.0,28.205128205128204,297.8310917242215,8.602932267054404,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_off__persistence_1,isolation_forest,global,quantile_0.950,off,,1,0.0,25.64102564102564,348.9640130861505,33.89121338912134,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_off__persistence_3,isolation_forest,global,quantile_0.950,off,,3,0.0,26.923076923076923,300.25445292620867,12.97071129707113,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_off__persistence_5,isolation_forest,global,quantile_0.950,off,,5,0.0,28.846153846153843,277.1113534472313,8.84526838725312,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_off__persistence_8,isolation_forest,global,quantile_0.950,off,,8,0.0,31.41025641025641,252.1507330667636,7.148915545862111,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.20__persistence_1,isolation_forest,global,quantile_0.950,alpha_0.20,0.2,1,0.0,28.205128205128204,296.86174724342663,9.32994062765055,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.20__persistence_3,isolation_forest,global,quantile_0.950,alpha_0.20,0.2,3,0.0,29.487179487179485,279.1712104689204,8.118260026656973,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.20__persistence_5,isolation_forest,global,quantile_0.950,alpha_0.20,0.2,5,0.0,32.69230769230769,263.4193626560039,7.3912516660608265,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.20__persistence_8,isolation_forest,global,quantile_0.950,alpha_0.20,0.2,8,1.9230769230769231,36.53846153846154,241.85144795831818,6.664243305464679,98.07692307692308,10.0,26.0,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.50__persistence_1,isolation_forest,global,quantile_0.950,alpha_0.50,0.5,1,0.0,25.64102564102564,328.486610929359,16.457461645746164,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.50__persistence_3,isolation_forest,global,quantile_0.950,alpha_0.50,0.5,3,0.0,25.64102564102564,300.7391251666061,10.460251046025105,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.50__persistence_5,isolation_forest,global,quantile_0.950,alpha_0.50,0.5,5,0.0,27.564102564102566,280.98873137041073,8.23942808675633,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.50__persistence_8,isolation_forest,global,quantile_0.950,alpha_0.50,0.5,8,0.0,30.76923076923077,257.360959651036,7.148915545862111,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.80__persistence_1,isolation_forest,global,quantile_0.950,alpha_0.80,0.8,1,0.0,25.0,340.72458499939415,25.383542538354252,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.80__persistence_3,isolation_forest,global,quantile_0.950,alpha_0.80,0.8,3,0.0,25.64102564102564,301.10262934690417,12.552301255230125,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.80__persistence_5,isolation_forest,global,quantile_0.950,alpha_0.80,0.8,5,0.0,27.564102564102566,278.44420210832425,8.92608089260809,100.0,,,False
isolation_forest__global__quantile_0.950__ewma_alpha_0.80__persistence_8,isolation_forest,global,quantile_0.950,alpha_0.80,0.8,8,0.0,30.76923076923077,253.96825396825398,6.906579425663395,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_off__persistence_1,isolation_forest,global,quantile_0.975,off,,1,0.0,29.487179487179485,310.4325699745547,30.82287308228731,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_off__persistence_3,isolation_forest,global,quantile_0.975,off,,3,0.0,32.05128205128205,266.2062280382891,11.753301829637708,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_off__persistence_5,isolation_forest,global,quantile_0.975,off,,5,0.0,33.333333333333336,244.51714528050405,9.208772567551193,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_off__persistence_8,isolation_forest,global,quantile_0.975,off,,8,1.9230769230769231,37.82051282051282,218.34484429904276,7.633587786259542,98.07692307692308,7.0,29.0,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.20__persistence_1,isolation_forest,global,quantile_0.975,alpha_0.20,0.2,1,0.0,33.97435897435898,252.7565733672604,7.512419726160184,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.20__persistence_3,isolation_forest,global,quantile_0.975,alpha_0.20,0.2,3,0.0,37.820512820512825,237.85290197503937,7.027747485762753,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.20__persistence_5,isolation_forest,global,quantile_0.975,alpha_0.20,0.2,5,1.9230769230769231,39.1025641025641,224.16091118381195,6.543075245365322,98.07692307692308,7.0,27.0,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.20__persistence_8,isolation_forest,global,quantile_0.975,alpha_0.20,0.2,8,5.769230769230769,42.94871794871795,204.89518962801407,6.179571065067249,94.23076923076923,9.0,26.0,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.50__persistence_1,isolation_forest,global,quantile_0.975,alpha_0.50,0.5,1,0.0,28.84615384615385,287.7741427359748,12.273361227336123,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.50__persistence_3,isolation_forest,global,quantile_0.975,alpha_0.50,0.5,3,0.0,32.05128205128205,265.842723857991,8.602932267054404,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.50__persistence_5,isolation_forest,global,quantile_0.975,alpha_0.50,0.5,5,0.0,33.97435897435898,249.00036350418029,7.875923906458258,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.50__persistence_8,isolation_forest,global,quantile_0.975,alpha_0.50,0.5,8,0.0,37.17948717948718,225.85726402520297,7.3912516660608265,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.80__persistence_1,isolation_forest,global,quantile_0.975,alpha_0.80,0.8,1,0.0,29.487179487179485,300.9814612868048,21.896792189679218,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.80__persistence_3,isolation_forest,global,quantile_0.975,alpha_0.80,0.8,3,0.0,32.05128205128205,267.0544044589846,11.157601115760112,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.80__persistence_5,isolation_forest,global,quantile_0.975,alpha_0.80,0.8,5,0.0,33.97435897435898,246.21349812189507,9.32994062765055,100.0,,,False
isolation_forest__global__quantile_0.975__ewma_alpha_0.80__persistence_8,isolation_forest,global,quantile_0.975,alpha_0.80,0.8,8,0.0,37.17948717948718,219.67769296013572,7.9970919665576155,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_off__persistence_1,isolation_forest,global,quantile_0.990,off,,1,0.0,36.53846153846154,265.72155579789165,29.846582984658298,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_off__persistence_3,isolation_forest,global,quantile_0.990,off,,3,0.0,39.743589743589745,220.16236520053315,12.359142130134497,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_off__persistence_5,isolation_forest,global,quantile_0.990,off,,5,1.9230769230769231,42.94871794871795,197.8674421422513,8.966436447352478,98.07692307692308,6.0,32.0,False
isolation_forest__global__quantile_0.990__ewma_off__persistence_8,isolation_forest,global,quantile_0.990,off,,8,3.8461538461538463,46.794871794871796,172.42214952138616,7.3912516660608265,96.15384615384616,7.0,29.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.20__persistence_1,isolation_forest,global,quantile_0.990,alpha_0.20,0.2,1,1.9230769230769231,42.30769230769231,202.4718284260269,7.9970919665576155,98.07692307692308,7.0,29.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.20__persistence_3,isolation_forest,global,quantile_0.990,alpha_0.20,0.2,3,5.769230769230769,44.230769230769226,187.44698897370654,6.785411365564038,94.23076923076923,8.5,27.5,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.20__persistence_5,isolation_forest,global,quantile_0.990,alpha_0.20,0.2,5,11.538461538461538,48.71794871794871,173.87616624257845,6.4219071852659635,88.46153846153847,10.0,28.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.20__persistence_8,isolation_forest,global,quantile_0.990,alpha_0.20,0.2,8,19.23076923076923,53.84615384615385,155.45862110747606,5.8160668847691745,80.76923076923077,13.0,25.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.50__persistence_1,isolation_forest,global,quantile_0.990,alpha_0.50,0.5,1,0.0,36.53846153846154,243.66896885980856,14.782503332121653,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.50__persistence_3,isolation_forest,global,quantile_0.990,alpha_0.50,0.5,3,0.0,38.46153846153846,217.61783593844663,9.693444807948625,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.50__persistence_5,isolation_forest,global,quantile_0.990,alpha_0.50,0.5,5,1.9230769230769231,41.02564102564103,199.20029080334425,8.23942808675633,98.07692307692308,7.0,28.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.50__persistence_8,isolation_forest,global,quantile_0.990,alpha_0.50,0.5,8,3.8461538461538463,46.794871794871796,175.2090149036714,7.633587786259542,96.15384615384616,8.0,28.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.80__persistence_1,isolation_forest,global,quantile_0.990,alpha_0.80,0.8,1,0.0,35.8974358974359,256.02811098994306,21.617852161785216,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.80__persistence_3,isolation_forest,global,quantile_0.990,alpha_0.80,0.8,3,0.0,39.102564102564095,219.92002908033442,11.147461529140918,100.0,,,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.80__persistence_5,isolation_forest,global,quantile_0.990,alpha_0.80,0.8,5,1.9230769230769231,41.666666666666664,199.44262692354295,8.724100327153762,98.07692307692308,6.0,31.0,False
isolation_forest__global__quantile_0.990__ewma_alpha_0.80__persistence_8,isolation_forest,global,quantile_0.990,alpha_0.80,0.8,8,3.8461538461538463,46.794871794871796,174.36083848297588,7.512419726160184,96.15384615384616,7.5,29.5,False
isolation_forest__global__quantile_0.995__ewma_off__persistence_1,isolation_forest,global,quantile_0.995,off,,1,0.0,40.38461538461539,241.2456076578214,29.201502483945234,100.0,,,False
isolation_forest__global__quantile_0.995__ewma_off__persistence_3,isolation_forest,global,quantile_0.995,off,,3,0.0,44.230769230769226,196.89809766145643,11.389797649339634,100.0,,,False
isolation_forest__global__quantile_0.995__ewma_off__persistence_5,isolation_forest,global,quantile_0.995,off,,5,1.9230769230769231,48.07692307692307,175.4513510238701,8.602932267054404,98.07692307692308,6.0,30.5,False
isolation_forest__global__quantile_0.995__ewma_off__persistence_8,isolation_forest,global,quantile_0.995,off,,8,5.769230769230769,50.64102564102564,151.3389070640979,6.785411365564038,94.23076923076923,9.0,28.5,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.20__persistence_1,isolation_forest,global,quantile_0.995,alpha_0.20,0.2,1,7.6923076923076925,50.0,165.03089785532535,7.633587786259542,92.3076923076923,9.0,29.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.20__persistence_3,isolation_forest,global,quantile_0.995,alpha_0.20,0.2,3,17.307692307692307,55.12820512820512,150.97540288379983,5.937234944868533,82.6923076923077,10.5,29.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.20__persistence_5,isolation_forest,global,quantile_0.995,alpha_0.20,0.2,5,19.23076923076923,56.41025641025641,139.10093299406276,5.8160668847691745,80.76923076923077,12.5,27.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.20__persistence_8,isolation_forest,global,quantile_0.995,alpha_0.20,0.2,8,19.23076923076923,57.6923076923077,122.13740458015268,5.452562704471101,80.76923076923077,15.0,26.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.50__persistence_1,isolation_forest,global,quantile_0.995,alpha_0.50,0.5,1,0.0,38.46153846153846,213.01344965467104,12.72264631043257,100.0,,,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.50__persistence_3,isolation_forest,global,quantile_0.995,alpha_0.50,0.5,3,1.9230769230769231,45.51282051282052,190.35502241609112,8.966436447352478,98.07692307692308,5.0,31.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.50__persistence_5,isolation_forest,global,quantile_0.995,alpha_0.50,0.5,5,1.9230769230769231,47.43589743589743,173.14915788198232,7.7547558463589,98.07692307692308,7.0,30.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.50__persistence_8,isolation_forest,global,quantile_0.995,alpha_0.50,0.5,8,7.6923076923076925,51.92307692307693,150.97540288379983,6.664243305464679,92.3076923076923,9.0,28.0,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.80__persistence_1,isolation_forest,global,quantile_0.995,alpha_0.80,0.8,1,0.0,39.10256410256411,229.85581000848177,19.87156185629468,100.0,,,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.80__persistence_3,isolation_forest,global,quantile_0.995,alpha_0.80,0.8,3,0.0,42.94871794871795,197.0192657215558,10.783957348842845,100.0,,,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.80__persistence_5,isolation_forest,global,quantile_0.995,alpha_0.80,0.8,5,1.9230769230769231,47.43589743589743,176.54186356476433,8.36059614685569,98.07692307692308,6.0,30.5,False
isolation_forest__global__quantile_0.995__ewma_alpha_0.80__persistence_8,isolation_forest,global,quantile_0.995,alpha_0.80,0.8,8,5.769230769230769,50.0,153.39876408578698,6.664243305464679,94.23076923076923,8.5,28.0,False
isolation_forest__global__mean_plus_1.0_std__ewma_off__persistence_1,isolation_forest,global,mean_plus_1.0_std,off,,1,0.0,13.461538461538462,509.14818853750154,62.38683127572016,100.0,,,False
isolation_forest__global__mean_plus_1.0_std__ewma_off__persistence_3,isolation_forest,global,mean_plus_1.0_std,off,,3,0.0,13.461538461538462,432.8123106749061,19.386331938633194,100.0,,,False
isolation_forest__global__mean_plus_1.0_std__ewma_off__persistence_5,isolation_forest,global,mean_plus_1.0_std,off,,5,0.0,15.384615384615385,402.641463710166,13.94700139470014,100.0,,,False
isolation_forest__global__mean_plus_1.0_std__ewma_off__persistence_8,isolation_forest,global,mean_plus_1.0_std,off,,8,0.0,21.153846153846153,370.4107597237368,8.786610878661088,100.0,,,False
isolation_forest__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_1,isolation_forest,global,mean_plus_1.0_std,alpha_0.20,0.2,1,0.0,13.46153846153846,467.34520780322305,15.341701534170154,100.0,,,False
isolation_forest__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,isolation_forest,global,mean_plus_1.0_std,alpha_0.20,0.2,3,0.0,14.743589743589743,442.99042772325214,10.878661087866108,100.0,,,False
