candidate_id,detector_id,threshold_context,threshold_rule_id,threshold_kind,threshold_value,ewma_id,ewma_alpha,persistence,policy_id,selection_policy,evaluated_endpoints,healthy_evaluated_endpoints,anomalous_evaluated_endpoints,ambiguous_excluded_endpoints,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_alerted_endpoints_per_1000_healthy_endpoints,false_alert_event_count,false_alert_events_per_1000_healthy_endpoints,validation_engine_count,engines_with_healthy_false_alert,percent_engines_with_healthy_false_alert,total_event_count,median_event_duration_endpoints,event_fragmentation_per_engine,events_crossing_proxy_onset,detected_engine_count,missed_engine_count,engine_detection_coverage,missed_engine_rate,median_first_alert_delay,first_alert_delay_q1,first_alert_delay_q3,median_lead_cycles,lead_cycles_q1,lead_cycles_q3
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3046,1175,4900,244,0.7216299455105425,0.9258358662613981,0.8110770869391559,0.8065843621399177,193.4156378600823,117,19.25925925925926,52,47,90.38461538461539,155,8.0,2.980769230769231,29,26,26,50.0,50.0,7.5,4.0,11.75,49.0,39.5,67.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2058,5112,0,0.25109170305676853,1.0,0.4013961605584642,0.7129707112970711,287.02928870292885,144,20.0836820083682,52,49,94.23076923076923,155,8.0,2.980769230769231,45,9,43,17.307692307692307,82.6923076923077,3.0,0.0,4.0,29.0,29.0,37.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1768,1175,4900,14,0.600747536527353,0.9921436588103255,0.7483597883597883,0.8065843621399177,193.4156378600823,117,19.25925925925926,52,47,90.38461538461539,155,8.0,2.980769230769231,29,26,26,50.0,50.0,7.5,4.0,11.75,49.0,39.5,67.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,2814,5439,0,0.28323993886907795,1.0,0.44144501786423185,0.6590330788804071,340.9669211195929,124,15.024839452320368,52,52,100.0,124,15.0,2.3846153846153846,52,0,52,0.0,100.0,,,,,,
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2141,1785,5385,54,0.5453387671930718,0.9753986332574032,0.6995588956052933,0.7510460251046025,248.9539748953975,114,15.899581589958158,52,48,92.3076923076923,124,15.0,2.3846153846153846,45,9,43,17.307692307692307,82.6923076923077,5.0,2.0,10.0,27.0,27.0,34.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2972,954,5121,318,0.7570045848191543,0.9033434650455927,0.8237250554323725,0.8429629629629629,157.03703703703704,90,14.814814814814815,52,43,82.6923076923077,124,15.0,2.3846153846153846,27,28,24,53.84615384615385,46.15384615384615,9.0,6.0,16.25,50.0,38.5,68.25
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1785,5385,0,0.2787878787878788,1.0,0.43601895734597157,0.7510460251046025,248.9539748953975,114,15.899581589958158,52,48,92.3076923076923,124,15.0,2.3846153846153846,45,9,43,17.307692307692307,82.6923076923077,5.0,2.0,10.0,27.0,27.0,34.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1760,954,5121,22,0.6484893146647015,0.9876543209876543,0.7829181494661922,0.8429629629629629,157.03703703703704,90,14.814814814814815,52,43,82.6923076923077,124,15.0,2.3846153846153846,27,28,24,53.84615384615385,46.15384615384615,9.0,6.0,16.25,50.0,38.5,68.25
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1111,2482,5771,1,0.3092123573615363,0.9991007194244604,0.4722635494155154,0.6992608748333939,300.7391251666061,91,11.02629346904156,52,51,98.07692307692308,93,28.0,1.7884615384615385,50,2,50,3.8461538461538463,96.15384615384616,0.5,0.25,0.75,20.0,20.0,20.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2112,1481,5689,83,0.5878096298357918,0.9621867881548974,0.7297857636489288,0.793444909344491,206.55509065550908,84,11.715481171548117,52,48,92.3076923076923,93,28.0,1.7884615384615385,45,9,43,17.307692307692307,82.6923076923077,9.0,5.0,14.0,24.0,20.0,26.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2869,724,5351,421,0.798497077650988,0.8720364741641338,0.8336481185529565,0.8808230452674897,119.17695473251028,58,9.547325102880658,52,35,67.3076923076923,93,28.0,1.7884615384615385,23,31,21,59.61538461538461,40.38461538461539,11.0,7.0,20.0,46.0,35.0,65.5
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1481,5689,0,0.31782588668816214,1.0,0.482348829080741,0.793444909344491,206.55509065550908,84,11.715481171548117,52,48,92.3076923076923,93,28.0,1.7884615384615385,45,9,43,17.307692307692307,82.6923076923077,9.0,5.0,14.0,24.0,20.0,26.0
lof__per_mode__quantile_0.975__ewma_alpha_0.50__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.50,0.5,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1748,724,5351,34,0.7071197411003236,0.9809203142536476,0.8218147625763987,0.8808230452674897,119.17695473251028,58,9.547325102880658,52,35,67.3076923076923,93,28.0,1.7884615384615385,23,31,21,59.61538461538461,40.38461538461539,11.0,7.0,20.0,46.0,35.0,65.5
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3927,4326,0,0.22067870609247867,1.0,0.3615672248414892,0.5241730279898219,475.8269720101781,458,55.494971525505875,52,52,100.0,458,2.0,8.807692307692308,52,0,52,0.0,100.0,,,,,,
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2182,2857,4313,13,0.43302242508434213,0.9940774487471526,0.6032623721316007,0.601534170153417,398.465829846583,450,62.76150627615063,52,52,100.0,458,2.0,8.807692307692308,49,5,47,9.615384615384615,90.38461538461539,1.0,0.0,6.0,39.0,28.0,40.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3161,1878,4197,129,0.6273070053582059,0.960790273556231,0.7590346980429824,0.6908641975308641,309.1358024691358,407,66.99588477366255,52,52,100.0,458,2.0,8.807692307692308,33,23,29,44.23076923076923,55.76923076923077,2.0,1.0,6.5,51.0,43.5,63.5
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2857,4313,0,0.1945305892303355,1.0,0.3257021477460467,0.601534170153417,398.465829846583,450,62.76150627615063,52,52,100.0,458,2.0,8.807692307692308,49,5,47,9.615384615384615,90.38461538461539,1.0,0.0,6.0,39.0,28.0,40.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_1,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1775,1878,4197,7,0.48590199835751435,0.9960718294051627,0.6531738730450782,0.6908641975308641,309.1358024691358,407,66.99588477366255,52,52,100.0,458,2.0,8.807692307692308,33,23,29,44.23076923076923,55.76923076923077,2.0,1.0,6.5,51.0,43.5,63.5
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,3205,5048,0,0.25758628677322215,1.0,0.40965186958924293,0.6116563673815583,388.3436326184418,204,24.718284260268995,52,52,100.0,204,5.0,3.923076923076923,52,0,52,0.0,100.0,,,,,,
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2167,2150,5020,28,0.5019689599258744,0.987243735763098,0.6655405405405406,0.700139470013947,299.860529986053,194,27.057182705718272,52,51,98.07692307692308,204,5.0,3.923076923076923,46,8,44,15.384615384615385,84.61538461538461,2.5,0.0,5.0,33.0,28.25,37.25
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,3066,1251,4824,224,0.7102154273801251,0.9319148936170213,0.8060996450637571,0.794074074074074,205.92592592592592,162,26.666666666666668,52,51,98.07692307692308,204,5.0,3.923076923076923,29,25,27,48.07692307692308,51.92307692307692,4.0,3.0,9.0,52.0,42.0,62.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2150,5020,0,0.24295774647887325,1.0,0.3909348441926346,0.700139470013947,299.860529986053,194,27.057182705718272,52,51,98.07692307692308,204,5.0,3.923076923076923,46,8,44,15.384615384615385,84.61538461538461,2.5,0.0,5.0,33.0,28.25,37.25
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_3,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1770,1251,4824,12,0.5858987090367428,0.9932659932659933,0.7370393504059962,0.794074074074074,205.92592592592592,162,26.666666666666668,52,51,98.07692307692308,204,5.0,3.923076923076923,29,25,27,48.07692307692308,51.92307692307692,4.0,3.0,9.0,52.0,42.0,62.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,2837,5416,0,0.28159027601924536,1.0,0.4394388460778502,0.6562462134981218,343.7537865018781,139,16.842360353810736,52,52,100.0,139,10.0,2.673076923076923,52,0,52,0.0,100.0,,,,,,
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2147,1802,5368,48,0.543681944796151,0.9781321184510251,0.6988932291666666,0.7486750348675035,251.32496513249652,129,17.99163179916318,52,49,94.23076923076923,139,10.0,2.673076923076923,45,9,43,17.307692307692307,82.6923076923077,4.0,2.0,10.0,29.0,27.0,35.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2987,962,5113,303,0.7563940238034945,0.90790273556231,0.8252521066445642,0.8416460905349794,158.35390946502056,104,17.11934156378601,52,45,86.53846153846153,139,10.0,2.673076923076923,27,27,25,51.92307692307692,48.07692307692308,8.0,5.0,14.0,52.0,38.5,68.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1802,5368,0,0.2768860353130016,1.0,0.4336895034569453,0.7486750348675035,251.32496513249652,129,17.99163179916318,52,49,94.23076923076923,139,10.0,2.673076923076923,45,9,43,17.307692307692307,82.6923076923077,4.0,2.0,10.0,29.0,27.0,35.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_5,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1762,962,5113,20,0.6468428781204112,0.9887766554433222,0.7820683533067022,0.8416460905349794,158.35390946502056,104,17.11934156378601,52,45,86.53846153846153,139,10.0,2.673076923076923,27,27,25,51.92307692307692,48.07692307692308,8.0,5.0,14.0,52.0,38.5,68.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,2467,5786,0,0.3107013132159821,1.0,0.4740993391600938,0.7010783957348843,298.9216042651157,98,11.874469889737066,52,52,100.0,99,25.0,1.9038461538461537,51,1,51,1.9230769230769231,98.07692307692308,0.0,0.0,0.0,21.0,21.0,21.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2116,1463,5707,79,0.5912265996088293,0.9640091116173121,0.7329407689643228,0.7959553695955369,204.04463040446305,88,12.273361227336123,52,47,90.38461538461539,99,25.0,1.9038461538461537,43,10,42,19.23076923076923,80.76923076923077,5.0,3.5,12.75,26.0,24.0,31.75
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2875,704,5371,415,0.8032970103380833,0.8738601823708206,0.8370941912942204,0.8841152263374485,115.88477366255144,60,9.876543209876543,52,35,67.3076923076923,99,25.0,1.9038461538461537,20,33,19,63.46153846153846,36.53846153846154,9.0,4.0,17.0,49.0,37.0,66.0
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1463,5707,0,0.3204830469112866,1.0,0.4854027435807246,0.7959553695955369,204.04463040446305,88,12.273361227336123,52,47,90.38461538461539,99,25.0,1.9038461538461537,43,10,42,19.23076923076923,80.76923076923077,5.0,3.5,12.75,26.0,24.0,31.75
lof__per_mode__quantile_0.975__ewma_alpha_0.80__persistence_8,lof,per_mode,quantile_0.975,quantile,0.975,alpha_0.80,0.8,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1750,704,5371,32,0.713121434392828,0.9820426487093153,0.826251180358829,0.8841152263374485,115.88477366255144,60,9.876543209876543,52,35,67.3076923076923,99,25.0,1.9038461538461537,20,33,19,63.46153846153846,36.53846153846154,9.0,4.0,17.0,49.0,37.0,66.0
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,quantile,0.99,off,,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1112,2928,5325,0,0.27524752475247527,1.0,0.43167701863354035,0.6452199200290804,354.78007997091964,783,94.87459105779716,52,52,100.0,783,1.0,15.057692307692308,52,0,52,0.0,100.0,,,,,,
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,quantile,0.99,off,,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2137,1903,5267,58,0.528960396039604,0.9735763097949887,0.6854851643945469,0.7345885634588564,265.41143654114364,736,102.64993026499303,52,52,100.0,783,1.0,15.057692307692308,40,23,29,44.23076923076923,55.76923076923077,1.0,1.0,5.0,35.0,31.5,40.0
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,quantile,0.99,off,,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2928,1112,4963,362,0.7247524752475247,0.8899696048632219,0.7989085948158253,0.816954732510288,183.04526748971193,594,97.77777777777777,52,52,100.0,783,1.0,15.057692307692308,22,46,6,88.46153846153847,11.538461538461538,3.0,1.0,6.75,56.0,47.5,67.0
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,quantile,0.99,off,,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1903,5267,0,0.2661010412649441,1.0,0.42034724337496193,0.7345885634588564,265.41143654114364,736,102.64993026499303,52,52,100.0,783,1.0,15.057692307692308,40,23,29,44.23076923076923,55.76923076923077,1.0,1.0,5.0,35.0,31.5,40.0
lof__per_mode__quantile_0.990__ewma_off__persistence_1,lof,per_mode,quantile_0.990,quantile,0.99,off,,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1757,1112,4963,25,0.6124085047054723,0.9859708193041526,0.7555364437755322,0.816954732510288,183.04526748971193,594,97.77777777777777,52,52,100.0,783,1.0,15.057692307692308,22,46,6,88.46153846153847,11.538461538461538,3.0,1.0,6.75,56.0,47.5,67.0
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,quantile,0.99,off,,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1111,1795,6458,1,0.38231245698554717,0.9991007194244604,0.5530114484818317,0.7825033321216527,217.49666787834727,221,26.778141281958074,52,52,100.0,223,4.0,4.288461538461538,50,2,50,3.8461538461538463,96.15384615384616,0.5,0.25,0.75,20.5,19.25,21.75
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,quantile,0.99,off,,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2052,854,6316,143,0.7061252580867171,0.9348519362186788,0.8045481278180748,0.8808926080892608,119.1073919107392,183,25.523012552301257,52,49,94.23076923076923,223,4.0,4.288461538461538,34,26,26,50.0,50.0,3.0,2.0,7.75,34.0,30.0,38.0
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,quantile,0.99,off,,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2601,305,5770,689,0.8950447350309704,0.7905775075987842,0.8395739186571982,0.9497942386831276,50.205761316872426,109,17.94238683127572,52,34,65.38461538461539,223,4.0,4.288461538461538,13,49,3,94.23076923076923,5.769230769230769,7.0,5.0,12.0,51.0,42.0,65.0
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,quantile,0.99,off,,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,854,6316,0,0.44689119170984454,1.0,0.6177260519247986,0.8808926080892608,119.1073919107392,183,25.523012552301257,52,49,94.23076923076923,223,4.0,4.288461538461538,34,26,26,50.0,50.0,3.0,2.0,7.75,34.0,30.0,38.0
lof__per_mode__quantile_0.990__ewma_off__persistence_3,lof,per_mode,quantile_0.990,quantile,0.99,off,,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1721,305,5770,61,0.849457058242843,0.9657687991021324,0.9038865546218487,0.9497942386831276,50.205761316872426,109,17.94238683127572,52,34,65.38461538461539,223,4.0,4.288461538461538,13,49,3,94.23076923076923,5.769230769230769,7.0,5.0,12.0,51.0,42.0,65.0
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,quantile,0.99,off,,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1107,1404,6849,5,0.44086021505376344,0.9955035971223022,0.611095776980403,0.8298800436205016,170.11995637949838,134,16.236520053313946,52,50,96.15384615384616,138,5.0,2.6538461538461537,48,4,48,7.6923076923076925,92.3076923076923,1.0,0.0,2.25,20.0,19.0,20.25
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,quantile,0.99,off,,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1971,540,6630,224,0.7849462365591398,0.8979498861047835,0.8376540586485338,0.9246861924686193,75.31380753138075,100,13.94700139470014,52,45,86.53846153846153,138,5.0,2.6538461538461537,28,28,24,53.84615384615385,46.15384615384615,5.0,2.0,10.0,31.5,24.75,35.25
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,quantile,0.99,off,,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2386,125,5950,904,0.9502190362405416,0.7252279635258359,0.8226167902085847,0.9794238683127572,20.5761316872428,46,7.57201646090535,52,25,48.07692307692308,138,5.0,2.6538461538461537,6,50,2,96.15384615384616,3.8461538461538463,10.0,3.25,17.0,49.0,40.0,60.5
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,quantile,0.99,off,,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,540,6630,0,0.5609756097560976,1.0,0.71875,0.9246861924686193,75.31380753138075,100,13.94700139470014,52,45,86.53846153846153,138,5.0,2.6538461538461537,28,28,24,53.84615384615385,46.15384615384615,5.0,2.0,10.0,31.5,24.75,35.25
lof__per_mode__quantile_0.990__ewma_off__persistence_5,lof,per_mode,quantile_0.990,quantile,0.99,off,,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1686,125,5950,96,0.9309773605742684,0.9461279461279462,0.9384915112719177,0.9794238683127572,20.5761316872428,46,7.57201646090535,52,25,48.07692307692308,138,5.0,2.6538461538461537,6,50,2,96.15384615384616,3.8461538461538463,10.0,3.25,17.0,49.0,40.0,60.5
